------------ Data File Created By ActiGraph GT3X+ ActiLife v6.11.2 Firmware v1.5.0 date format M/d/yyyy at 100 Hz  Filter Normal -----------,,,,,
Serial Number: MOS2C10156277,,,,,
Start Time 12:33:00,,,,,
Start Date 7/9/2015,,,,,
Epoch Period (hh:mm:ss) 00:00:00,,,,,
Download Time 12:47:58,,,,,
Download Date 7/9/2015,,,,,
Current Memory Address: 0,,,,,
Current Battery Voltage: 4.19     Mode = 12,,,,,
--------------------------------------------------,,,,,
Timestamp,Axis1,Axis2,Axis3,,
1731.4,0.883,0.07,0.148,,
1731.5,0.918,0.066,0.145,,
1731.6,0.965,0.063,0.16,,
1731.7,0.984,0.078,0.172,,
1731.8,0.977,0.098,0.172,,
1731.9,0.961,0.109,0.168,,
1732,0.961,0.129,0.18,,
1732.1,0.973,0.168,0.227,,
1732.2,0.973,0.184,0.289,,
1732.3,0.949,0.184,0.141,,
1732.4,0.957,0.176,0.172,,
1732.5,0.902,0.188,0.156,,
1732.6,0.816,0.176,0.07,,
1732.7,0.754,0.164,0.031,,
1732.8,0.734,0.164,-0.012,,
1732.9,0.715,0.168,-0.07,,
1733,0.711,0.207,-0.086,,
1733.1,0.734,0.219,-0.074,,
1733.2,0.781,0.215,-0.035,,
1733.3,0.824,0.227,0.031,,
1733.4,0.863,0.238,0.031,,
1733.5,0.906,0.254,0.012,,
1733.6,0.961,0.266,0.113,,
1733.7,1.02,0.23,0.176,,
1733.8,1.008,0.254,0.141,,
1733.9,0.957,0.246,0.121,,
1734,0.875,0.215,0.043,,
1734.1,0.758,0.211,-0.039,,
1734.2,0.641,0.199,-0.117,,
1734.3,0.543,0.227,-0.102,,
1734.4,0.422,0.277,-0.055,,
1734.5,0.402,0.293,0.066,,
1734.6,0.414,0.367,0.27,,
1734.7,0.508,0.43,0.469,,
1734.8,0.598,0.473,0.656,,
1734.9,0.648,0.559,0.934,,
1735,0.676,0.684,1.125,,
1735.1,0.793,0.75,1.188,,
1735.2,1.02,0.719,1.191,,
1735.3,1.309,0.613,1.164,,
1735.4,1.523,0.602,1.082,,
1735.5,1.613,0.668,1.082,,
1735.6,1.598,0.797,0.996,,
1735.7,1.52,0.914,0.918,,
1735.8,1.457,0.961,0.902,,
1735.9,1.359,0.965,0.906,,
1736,1.23,0.949,0.922,,
1736.1,1.129,0.902,0.992,,
1736.2,1.047,0.863,1.051,,
1736.3,0.988,0.832,1.059,,
1736.4,0.945,0.77,0.996,,
1736.5,0.875,0.629,0.809,,
1736.6,0.789,0.527,0.594,,
1736.7,0.738,0.414,0.449,,
1736.8,0.668,0.293,0.316,,
1736.9,0.559,0.156,0.098,,
1737,0.461,0.043,-0.102,,
1737.1,0.395,-0.031,-0.246,,
1737.2,0.309,-0.098,-0.266,,
1737.3,0.207,-0.133,-0.414,,
1737.4,0.141,-0.188,-0.543,,
1737.5,0.141,-0.215,-0.648,,
1737.6,0.148,-0.277,-0.48,,
1737.7,0.066,-0.332,-0.461,,
1737.8,0.023,-0.285,-0.48,,
1737.9,-0.059,-0.215,-0.496,,
1738,-0.125,-0.363,-0.598,,
1738.1,-0.215,-0.621,-0.875,,
1738.2,-0.418,-0.707,-1.055,,
1738.3,-0.566,-0.629,-1.324,,
1738.4,-0.625,-0.582,-1.246,,
1738.5,-0.727,-0.395,-0.832,,
1738.6,-0.824,-0.289,-0.664,,
1738.7,-0.871,-0.313,-0.695,,
1738.8,-0.914,-0.324,-0.609,,
1738.9,-0.996,-0.316,-0.43,,
1739,-1.109,-0.316,-0.473,,
1739.1,-1.195,-0.27,-0.457,,
1739.2,-1.258,-0.133,-0.48,,
1739.3,-1.273,-0.051,-0.609,,
1739.4,-1.223,-0.039,-0.68,,
1739.5,-1.105,0.004,-0.816,,
1739.6,-0.949,0.094,-0.883,,
1739.7,-0.805,0.223,-0.84,,
1739.8,-0.719,0.336,-0.797,,
1739.9,-0.699,0.414,-0.723,,
1740,-0.719,0.441,-0.703,,
1740.1,-0.773,0.426,-0.75,,
1740.2,-0.805,0.344,-0.797,,
1740.3,-0.797,0.246,-0.813,,
1740.4,-0.758,0.168,-0.777,,
1740.5,-0.711,0.102,-0.77,,
1740.6,-0.676,0.066,-0.668,,
1740.7,-0.641,-0.027,-0.723,,
1740.8,-0.727,-0.121,-0.871,,
1740.9,-0.824,-0.184,-0.969,,
1741,-0.906,-0.195,-1.008,,
1741.1,-0.922,-0.152,-0.918,,
1741.2,-0.852,-0.09,-0.766,,
1741.3,-0.75,-0.027,-0.691,,
1741.4,-0.625,0.031,-0.711,,
1741.5,-0.504,0.074,-0.773,,
1741.6,-0.398,0.129,-0.813,,
1741.7,-0.309,0.215,-0.898,,
1741.8,-0.246,0.293,-0.879,,
1741.9,-0.223,0.359,-0.879,,
1742,-0.191,0.406,-0.91,,
1742.1,-0.141,0.434,-0.887,,
1742.2,-0.121,0.461,-0.863,,
1742.3,-0.125,0.473,-0.852,,
1742.4,-0.145,0.449,-0.859,,
1742.5,-0.203,0.426,-0.883,,
1742.6,-0.27,0.422,-0.855,,
1742.7,-0.293,0.434,-0.766,,
1742.8,-0.273,0.461,-0.68,,
1742.9,-0.211,0.488,-0.645,,
1743,-0.133,0.512,-0.609,,
1743.1,-0.027,0.461,-0.613,,
1743.2,0.051,0.457,-0.676,,
1743.3,0.148,0.344,-0.715,,
1743.4,0.246,0.184,-0.738,,
1743.5,0.363,0.047,-0.668,,
1743.6,0.496,-0.211,-0.766,,
1743.7,0.586,-0.324,-0.762,,
1743.8,0.645,-0.477,-0.691,,
1743.9,0.602,-0.563,-0.68,,
1744,0.484,-0.609,-0.746,,
1744.1,0.293,-0.555,-0.797,,
1744.2,0.105,-0.52,-0.777,,
1744.3,-0.035,-0.512,-0.801,,
1744.4,-0.105,-0.551,-0.734,,
1744.5,-0.148,-0.609,-0.703,,
1744.6,-0.164,-0.68,-0.492,,
1744.7,-0.246,-0.672,-0.121,,
1744.8,-0.355,-0.586,0.41,,
1744.9,-0.461,-0.617,0.582,,
1745,-0.625,-0.57,0.547,,
1745.1,-0.547,-0.453,0.723,,
1745.2,-0.32,-0.594,0.633,,
1745.3,-0.094,-0.867,0.621,,
1745.4,-0.078,-1.023,0.793,,
1745.5,-0.109,-1.129,0.984,,
1745.6,-0.188,-1.301,1.504,,
1745.7,-0.387,-1.188,1.383,,
1745.8,-0.148,-1.254,1.453,,
1745.9,-0.074,-1.453,1.262,,
1746,-0.047,-1.844,1.387,,
1746.1,0.117,-2.219,2.09,,
1746.2,0.172,-2.375,2.238,,
1746.3,0.176,-2.422,1.742,,
1746.4,0.195,-2.469,1.09,,
1746.5,0.191,-2.402,0.73,,
1746.6,0.035,-2.207,0.531,,
1746.7,-0.066,-2.105,0.258,,
1746.8,-0.137,-2.023,0.152,,
1746.9,-0.07,-1.918,0.098,,
1747,0.113,-1.859,0.059,,
1747.1,0.266,-1.797,0.105,,
1747.2,0.316,-1.684,0.297,,
1747.3,0.316,-1.602,0.434,,
1747.4,0.27,-1.57,0.555,,
1747.5,0.16,-1.535,0.738,,
1747.6,0.031,-1.504,0.914,,
1747.7,-0.063,-1.461,1.086,,
1747.8,-0.137,-1.371,1.141,,
1747.9,-0.164,-1.273,1.133,,
1748,-0.164,-1.18,1.098,,
1748.1,-0.141,-1.078,1.031,,
1748.2,-0.086,-0.973,0.941,,
1748.3,-0.059,-0.855,0.824,,
1748.4,-0.027,-0.785,0.73,,
1748.5,-0.012,-0.734,0.645,,
1748.6,-0.004,-0.676,0.555,,
1748.7,-0.008,-0.594,0.469,,
1748.8,-0.02,-0.535,0.395,,
1748.9,-0.039,-0.5,0.313,,
1749,-0.047,-0.484,0.25,,
1749.1,-0.059,-0.461,0.199,,
1749.2,-0.066,-0.453,0.141,,
1749.3,-0.082,-0.465,0.082,,
1749.4,-0.113,-0.477,0.035,,
1749.5,-0.145,-0.516,0.023,,
1749.6,-0.172,-0.57,0.023,,
1749.7,-0.195,-0.609,0.004,,
1749.8,-0.223,-0.648,0.008,,
1749.9,-0.266,-0.699,-0.023,,
1750,-0.289,-0.777,-0.094,,
1750.1,-0.285,-0.863,-0.184,,
1750.2,-0.301,-0.883,-0.266,,
1750.3,-0.293,-0.84,-0.355,,
1750.4,-0.285,-0.746,-0.242,,
1750.5,-0.355,-0.613,-0.195,,
1750.6,-0.383,-0.547,-0.207,,
1750.7,-0.34,-0.629,-0.137,,
1750.8,-0.316,-0.809,-0.16,,
1750.9,-0.367,-1.094,-0.199,,
1751,-0.414,-1.297,-0.102,,
1751.1,-0.375,-1.234,0.27,,
1751.2,-0.254,-1.199,0.414,,
1751.3,-0.242,-1.055,0.203,,
1751.4,-0.137,-1.031,-0.066,,
1751.5,-0.031,-1.082,-0.172,,
1751.6,0.043,-1.168,-0.199,,
1751.7,0.082,-1.141,-0.176,,
1751.8,0.102,-1.145,-0.145,,
1751.9,0.125,-1.176,-0.121,,
1752,0.164,-1.148,-0.063,,
1752.1,0.16,-1.09,-0.082,,
1752.2,0.164,-1.098,-0.109,,
1752.3,0.16,-1.105,-0.152,,
1752.4,0.129,-1.09,-0.137,,
1752.5,0.063,-1.039,-0.023,,
1752.6,-0.039,-0.938,0.273,,
1752.7,-0.164,-0.934,0.34,,
1752.8,-0.18,-1.094,0.18,,
1752.9,-0.18,-1.152,0.102,,
1753,-0.223,-1.09,0.074,,
1753.1,-0.164,-1.086,0.121,,
1753.2,-0.105,-1.273,0.207,,
1753.3,-0.277,-1.246,0.215,,
1753.4,-0.207,-1.313,0.398,,
1753.5,-0.18,-1.203,0.297,,
1753.6,-0.152,-1.078,0.172,,
1753.7,-0.152,-0.965,0.109,,
1753.8,-0.168,-0.969,0.207,,
1753.9,-0.207,-1.02,0.273,,
1754,-0.273,-1.008,0.219,,
1754.1,-0.359,-0.973,0.152,,
1754.2,-0.426,-0.934,0.125,,
1754.3,-0.445,-0.977,0.141,,
1754.4,-0.418,-1.121,0.246,,
1754.5,-0.418,-1.242,0.25,,
1754.6,-0.379,-1.168,0.273,,
1754.7,-0.32,-0.922,0.289,,
1754.8,-0.152,-0.809,0.219,,
1754.9,-0.043,-0.727,0.125,,
1755,0.047,-0.711,0.105,,
1755.1,0.113,-0.684,0.078,,
1755.2,0.066,-0.734,0.074,,
1755.3,-0.016,-0.84,0.121,,
1755.4,-0.078,-1.008,0.238,,
1755.5,-0.102,-1.098,0.359,,
1755.6,-0.102,-1.121,0.445,,
1755.7,-0.102,-1.113,0.41,,
1755.8,-0.035,-1.129,0.273,,
1755.9,-0.133,-1.031,0.164,,
1756,-0.242,-1.016,0.004,,
1756.1,-0.328,-0.859,0.387,,
1756.2,-0.328,-0.973,0.328,,
1756.3,-0.262,-1.238,-0.074,,
1756.4,-0.16,-1.266,-0.219,,
1756.5,-0.109,-1.137,-0.168,,
1756.6,-0.059,-1.016,-0.023,,
1756.7,0.004,-1.063,0.016,,
1756.8,0.016,-1.141,0.059,,
1756.9,-0.012,-1.125,0.113,,
1757,-0.059,-1.125,0.18,,
1757.1,-0.094,-1.156,0.211,,
1757.2,-0.133,-1.105,0.188,,
1757.3,-0.145,-1.039,0.152,,
1757.4,-0.133,-1.074,0.199,,
1757.5,-0.082,-1.109,0.363,,
1757.6,-0.023,-1.051,0.5,,
1757.7,0.027,-0.934,0.547,,
1757.8,0.082,-0.785,0.496,,
1757.9,0.172,-0.711,0.484,,
1758,0.242,-0.617,0.535,,
1758.1,0.117,-0.563,0.41,,
1758.2,-0.063,-0.781,0.172,,
1758.3,-0.211,-1.02,0.203,,
1758.4,-0.301,-1.09,0.105,,
1758.5,-0.359,-1.16,0.121,,
1758.6,-0.324,-1.266,0.25,,
1758.7,-0.281,-1.074,0.191,,
1758.8,-0.168,-0.773,0.117,,
1758.9,-0.051,-0.617,0.148,,
1759,0.082,-0.695,0.203,,
1759.1,0.211,-0.918,0.176,,
1759.2,0.301,-1.043,0.078,,
1759.3,0.383,-0.926,0.148,,
1759.4,0.316,-1.203,0.438,,
1759.5,0.266,-1.621,0.676,,
1759.6,-0.023,-1.273,0.258,,
1759.7,-0.57,-1.406,-1.004,,
1759.8,-0.832,-0.992,-1.082,,
1759.9,-0.559,-0.891,-0.742,,
1760,-0.441,-1.012,-0.574,,
1760.1,-0.23,-1.035,-0.23,,
1760.2,-0.004,-1.063,-0.105,,
1760.3,0.113,-1.086,-0.004,,
1760.4,0.09,-1.074,0.168,,
1760.5,0.07,-0.98,0.164,,
1760.6,0.031,-0.859,-0.02,,
1760.7,0.02,-0.809,-0.156,,
1760.8,0.082,-0.973,-0.203,,
1760.9,0.16,-1.094,-0.242,,
1761,0.215,-1.203,-0.266,,
1761.1,0.137,-1.336,-0.285,,
1761.2,-0.051,-1.457,-0.137,,
1761.3,-0.293,-1.316,0.238,,
1761.4,-0.344,-1.031,0.57,,
1761.5,-0.219,-1.027,0.48,,
1761.6,-0.063,-1.07,0.176,,
1761.7,0.043,-1.07,0.008,,
1761.8,0.043,-0.977,0.148,,
1761.9,0,-0.871,0.293,,
1762,-0.016,-0.844,0.262,,
1762.1,-0.035,-0.895,0.148,,
1762.2,-0.063,-0.961,0.145,,
1762.3,-0.07,-1.055,0.211,,
1762.4,-0.07,-1.082,0.25,,
1762.5,-0.066,-1.078,0.234,,
1762.6,-0.051,-1.082,0.191,,
1762.7,-0.07,-1.098,0.148,,
1762.8,-0.121,-1.16,0.117,,
1762.9,-0.172,-1.18,0.066,,
1763,-0.191,-1.207,-0.012,,
1763.1,-0.195,-1.191,-0.098,,
1763.2,-0.145,-1.207,-0.121,,
1763.3,-0.129,-1.117,-0.199,,
1763.4,-0.105,-1.035,-0.262,,
1763.5,-0.094,-1.023,-0.301,,
1763.6,-0.094,-1.051,-0.246,,
1763.7,-0.113,-1.09,-0.223,,
1763.8,-0.141,-1.113,-0.215,,
1763.9,-0.168,-1.102,-0.211,,
1764,-0.164,-1.055,-0.188,,
1764.1,-0.125,-1.027,-0.191,,
1764.2,-0.098,-0.977,-0.188,,
1764.3,-0.129,-0.914,-0.137,,
1764.4,-0.168,-0.887,-0.051,,
1764.5,-0.184,-0.906,0.008,,
1764.6,-0.168,-0.965,0.027,,
1764.7,-0.16,-0.992,0.043,,
1764.8,-0.145,-0.969,0.105,,
1764.9,-0.141,-0.914,0.223,,
1765,-0.113,-0.891,0.309,,
1765.1,-0.082,-0.895,0.328,,
1765.2,-0.07,-0.914,0.375,,
1765.3,-0.07,-0.93,0.418,,
1765.4,-0.063,-0.914,0.395,,
1765.5,-0.063,-0.898,0.375,,
1765.6,-0.07,-0.902,0.367,,
1765.7,-0.082,-0.918,0.336,,
1765.8,-0.09,-0.922,0.332,,
1765.9,-0.09,-0.938,0.336,,
1766,-0.09,-0.953,0.316,,
1766.1,-0.082,-0.996,0.277,,
1766.2,-0.086,-1.02,0.234,,
1766.3,-0.094,-1.043,0.184,,
1766.4,-0.113,-1.086,0.172,,
1766.5,-0.102,-1.113,0.152,,
1766.6,-0.078,-1.121,0.102,,
1766.7,-0.027,-1.074,0.07,,
1766.8,0.039,-1.008,0.063,,
1766.9,0.098,-0.961,0.051,,
1767,0.129,-0.969,0.031,,
1767.1,0.129,-0.996,0.012,,
1767.2,0.082,-0.996,-0.004,,
1767.3,0.004,-0.996,-0.012,,
1767.4,-0.098,-0.996,-0.027,,
1767.5,-0.188,-1.02,-0.059,,
1767.6,-0.211,-1.055,-0.074,,
1767.7,-0.184,-1.07,-0.078,,
1767.8,-0.125,-1.09,-0.063,,
1767.9,-0.063,-1.133,-0.039,,
1768,-0.004,-1.117,-0.016,,
1768.1,0.008,-1.063,0.031,,
1768.2,-0.016,-0.961,0.07,,
