Timestamp,Axis1,Axis2,Axis3,,
2529.7,-1.129,0.191,0.316,,
2529.8,-1.117,0.211,0.285,,
2529.9,-1.063,0.199,0.254,,
2530,-0.977,0.176,0.254,,
2530.1,-0.887,0.16,0.27,,
2530.2,-0.852,0.16,0.27,,
2530.3,-0.863,0.191,0.27,,
2530.4,-0.867,0.242,0.27,,
2530.5,-0.848,0.281,0.273,,
2530.6,-0.816,0.309,0.266,,
2530.7,-0.805,0.328,0.258,,
2530.8,-0.801,0.336,0.246,,
2530.9,-0.82,0.336,0.242,,
2531,-0.844,0.324,0.234,,
2531.1,-0.863,0.316,0.215,,
2531.2,-0.887,0.305,0.195,,
2531.3,-0.918,0.289,0.18,,
2531.4,-0.961,0.27,0.156,,
2531.5,-1,0.23,0.145,,
2531.6,-1.035,0.203,0.148,,
2531.7,-1.07,0.18,0.164,,
2531.8,-1.102,0.156,0.176,,
2531.9,-1.098,0.141,0.195,,
2532,-1.074,0.129,0.227,,
2532.1,-1.035,0.141,0.246,,
2532.2,-1.012,0.148,0.254,,
2532.3,-0.996,0.164,0.254,,
2532.4,-0.957,0.176,0.262,,
2532.5,-0.922,0.195,0.266,,
2532.6,-0.914,0.223,0.25,,
2532.7,-0.918,0.242,0.223,,
2532.8,-0.91,0.25,0.207,,
2532.9,-0.898,0.254,0.199,,
2533,-0.887,0.254,0.203,,
2533.1,-0.879,0.25,0.199,,
2533.2,-0.867,0.246,0.199,,
2533.3,-0.863,0.234,0.203,,
2533.4,-0.859,0.219,0.211,,
2533.5,-0.867,0.203,0.199,,
2533.6,-0.879,0.191,0.203,,
2533.7,-0.891,0.191,0.211,,
2533.8,-0.895,0.191,0.215,,
2533.9,-0.902,0.195,0.199,,
2534,-0.883,0.199,0.184,,
2534.1,-0.859,0.195,0.18,,
2534.2,-0.859,0.199,0.172,,
2534.3,-0.859,0.207,0.168,,
2534.4,-0.859,0.211,0.172,,
2534.5,-0.867,0.207,0.184,,
2534.6,-0.891,0.195,0.191,,
2534.7,-0.902,0.18,0.207,,
2534.8,-0.91,0.164,0.211,,
2534.9,-0.93,0.148,0.207,,
2535,-0.984,0.125,0.188,,
2535.1,-1.031,0.109,0.172,,
2535.2,-1.023,0.102,0.176,,
2535.3,-1.004,0.094,0.188,,
2535.4,-0.996,0.094,0.199,,
2535.5,-0.996,0.098,0.211,,
2535.6,-0.996,0.109,0.234,,
2535.7,-1.016,0.133,0.238,,
2535.8,-1.047,0.16,0.234,,
2535.9,-1.07,0.191,0.219,,
2536,-1.074,0.203,0.199,,
2536.1,-1.07,0.184,0.172,,
2536.2,-1.074,0.152,0.164,,
2536.3,-1.086,0.133,0.184,,
2536.4,-1.105,0.137,0.23,,
2536.5,-1.121,0.16,0.285,,
2536.6,-1.098,0.188,0.309,,
2536.7,-1.043,0.215,0.301,,
2536.8,-1.004,0.27,0.297,,
2536.9,-1.008,0.336,0.32,,
2537,-1.059,0.41,0.355,,
