,Timestamp,Axis1,Axis2,Axis3,SUM,FILTER
19407,0 days 00:03:14.070000000,-1.352,0.457,-0.066,1.42867386061,1.17954077444
19408,0 days 00:03:14.080000000,-1.254,0.438,-0.113,1.33309001947,1.19489569894
19409,0 days 00:03:14.090000000,-1.121,0.383,-0.18,1.19821951244,1.19522808029
19410,0 days 00:03:14.100000000,-0.98,0.285,-0.258,1.05270556187,1.18097582845
19411,0 days 00:03:14.110000000,-0.867,0.168,-0.355,0.951807753698,1.15805902097
19412,0 days 00:03:14.120000000,-0.758,0.063,-0.434,0.875721987848,1.12982531766
19413,0 days 00:03:14.130000000,-0.668,-0.012,-0.445,0.802740929566,1.09711687885
19414,0 days 00:03:14.140000000,-0.613,-0.039,-0.395,0.730284191257,1.06043361009
19415,0 days 00:03:14.150000000,-0.625,-0.004,-0.313,0.699006437739,1.02429089286
19416,0 days 00:03:14.160000000,-0.707,0.078,-0.219,0.74424055251,0.996285858821
19417,0 days 00:03:14.170000000,-0.824,0.188,-0.102,0.851307230088,0.981787995948
19418,0 days 00:03:14.180000000,-0.918,0.32,0.023,0.972446913718,0.980853887725
19419,0 days 00:03:14.190000000,-0.965,0.426,0.148,1.06517838882,0.989286337834
19420,0 days 00:03:14.200000000,-0.977,0.496,0.219,1.11736565188,1.00209426924
19421,0 days 00:03:14.210000000,-0.996,0.535,0.199,1.1479729962,1.01668214193
19422,0 days 00:03:14.220000000,-1.02,0.559,0.109,1.16823028552,1.03183695629
19423,0 days 00:03:14.230000000,-1.02,0.559,-0.008,1.16316163967,1.04496942463
19424,0 days 00:03:14.240000000,-0.98,0.547,-0.113,1.12799734042,1.05327221621
19425,0 days 00:03:14.250000000,-0.934,0.508,-0.18,1.07834131888,1.05577912648
19426,0 days 00:03:14.260000000,-0.91,0.484,-0.191,1.04825426305,1.05502664013
19427,0 days 00:03:14.270000000,-0.918,0.453,-0.176,1.03870544429,1.05339452055
19428,0 days 00:03:14.280000000,-0.945,0.426,-0.168,1.05010713739,1.05306578223
19429,0 days 00:03:14.290000000,-0.969,0.391,-0.164,1.05770411742,1.05352961575
19430,0 days 00:03:14.300000000,-0.977,0.352,-0.164,1.05134627978,1.05331128215
19431,0 days 00:03:14.310000000,-0.973,0.316,-0.16,1.03546366426,1.05152652036
19432,0 days 00:03:14.320000000,-0.969,0.285,-0.145,1.02039747158,1.04841361549
19433,0 days 00:03:14.330000000,-0.973,0.258,-0.121,1.01387080045,1.04495933398
19434,0 days 00:03:14.340000000,-0.977,0.23,-0.098,1.00848054022,1.04131145461
19435,0 days 00:03:14.350000000,-0.977,0.211,-0.07,1.00197305353,1.0373776145
19436,0 days 00:03:14.360000000,-0.984,0.215,-0.051,1.0085048339,1.03449033644
19437,0 days 00:03:14.370000000,-0.977,0.227,-0.039,1.00378234693,1.03141953749
19438,0 days 00:03:14.380000000,-0.973,0.254,-0.047,1.00670452467,1.02894803621
19439,0 days 00:03:14.390000000,-0.969,0.273,-0.063,1.00869172694,1.02692240528
19440,0 days 00:03:14.400000000,-0.957,0.293,-0.078,1.00388345937,1.02461851069
19441,0 days 00:03:14.410000000,-0.93,0.293,-0.09,0.979208353723,1.02007749499
19442,0 days 00:03:14.420000000,-0.91,0.285,-0.09,0.957823052552,1.01385205075
19443,0 days 00:03:14.430000000,-0.895,0.281,-0.09,0.942383149255,1.0067051606
19444,0 days 00:03:14.440000000,-0.898,0.266,-0.09,0.940882564404,1.00012290098
19445,0 days 00:03:14.450000000,-0.906,0.25,-0.082,0.943429912606,0.994453602142
19446,0 days 00:03:14.460000000,-0.91,0.223,-0.078,0.94016647462,0.98902488939
19447,0 days 00:03:14.470000000,-0.918,0.203,-0.086,0.944102219042,0.984532622355
19448,0 days 00:03:14.480000000,-0.918,0.188,-0.09,0.941364966418,0.980215856761
19449,0 days 00:03:14.490000000,-0.922,0.168,-0.105,0.943044537655,0.976498724851
19450,0 days 00:03:14.500000000,-0.922,0.168,-0.117,0.944455928035,0.973294445169
19451,0 days 00:03:14.510000000,-0.922,0.168,-0.125,0.945480301223,0.970513030774
19452,0 days 00:03:14.520000000,-0.93,0.172,-0.125,0.95399633123,0.96886136082
19453,0 days 00:03:14.530000000,-0.945,0.164,-0.125,0.967236268964,0.968698851634
19454,0 days 00:03:14.540000000,-0.965,0.156,-0.117,0.98450495174,0.970279461645
19455,0 days 00:03:14.550000000,-0.992,0.141,-0.121,1.00925021675,0.974176537155
19456,0 days 00:03:14.560000000,-1.016,0.113,-0.117,1.02893828775,0.979652712215
19457,0 days 00:03:14.570000000,-1.031,0.086,-0.121,1.04163237277,0.98585067827
19458,0 days 00:03:14.580000000,-1.027,0.066,-0.133,1.03767721378,0.991033331821
19459,0 days 00:03:14.590000000,-1.016,0.059,-0.137,1.02689142561,0.9946191412
19460,0 days 00:03:14.600000000,-1.012,0.07,-0.137,1.02362737361,0.997519964441
19461,0 days 00:03:14.610000000,-1.023,0.09,-0.141,1.03658574175,1.00142654217
19462,0 days 00:03:14.620000000,-1.043,0.117,-0.145,1.05951073614,1.00723496157
19463,0 days 00:03:14.630000000,-1.043,0.148,-0.148,1.063793683,1.01289083371
19464,0 days 00:03:14.640000000,-1.016,0.168,-0.156,1.04154500623,1.01575625096
19465,0 days 00:03:14.650000000,-0.984,0.188,-0.16,1.01449494824,1.01563012069
19466,0 days 00:03:14.660000000,-0.957,0.203,-0.172,0.993298545252,1.01339696315
19467,0 days 00:03:14.670000000,-0.949,0.211,-0.18,0.98869712248,1.01092697908
19468,0 days 00:03:14.680000000,-0.945,0.223,-0.188,0.988988372025,1.00873311838
19469,0 days 00:03:14.690000000,-0.941,0.219,-0.191,0.984846688576,1.0063444754
19470,0 days 00:03:14.700000000,-0.945,0.215,-0.18,0.985723084847,1.00428233634
19471,0 days 00:03:14.710000000,-0.945,0.211,-0.172,0.98342767909,1.00219687062
19472,0 days 00:03:14.720000000,-0.941,0.199,-0.168,0.976373903789,0.999614573933
19473,0 days 00:03:14.730000000,-0.941,0.191,-0.184,0.977659449911,0.997419061531
19474,0 days 00:03:14.740000000,-0.941,0.188,-0.191,0.978420155148,0.995519170892
19475,0 days 00:03:14.750000000,-0.945,0.168,-0.203,0.981049438102,0.994072197613
19476,0 days 00:03:14.760000000,-0.953,0.152,-0.207,0.986996453894,0.993364623241
19477,0 days 00:03:14.770000000,-0.969,0.133,-0.199,0.998123739824,0.9938405349
19478,0 days 00:03:14.780000000,-0.992,0.105,-0.188,1.01510245788,0.995966727198
19479,0 days 00:03:14.790000000,-1.035,0.09,-0.195,1.05704777565,1.00207483204
19480,0 days 00:03:14.800000000,-1.082,0.086,-0.211,1.10573097994,1.01244044683
19481,0 days 00:03:14.810000000,-1.109,0.078,-0.223,1.13388447383,1.02458484953
19482,0 days 00:03:14.820000000,-1.121,0.074,-0.207,1.14235108439,1.03636147302
19483,0 days 00:03:14.830000000,-1.133,0.07,-0.184,1.14997608671,1.04772293439
19484,0 days 00:03:14.840000000,-1.172,0.098,-0.152,1.18587183119,1.06153782407
19485,0 days 00:03:14.850000000,-1.207,0.137,-0.109,1.2196306818,1.07734710984
19486,0 days 00:03:14.860000000,-1.215,0.168,-0.051,1.22761964794,1.09237436365
19487,0 days 00:03:14.870000000,-1.18,0.203,0.004,1.19734080361,1.10287100765
19488,0 days 00:03:14.880000000,-1.129,0.242,0.023,1.1548740191,1.10807130879
19489,0 days 00:03:14.890000000,-1.066,0.297,0.027,1.10692998875,1.10795717679
19490,0 days 00:03:14.900000000,-0.996,0.371,0.043,1.06372270823,1.10353372993
19491,0 days 00:03:14.910000000,-0.941,0.445,0.078,1.04383427803,1.09756378474
19492,0 days 00:03:14.920000000,-0.883,0.5,0.098,1.01945720852,1.08975312712
19493,0 days 00:03:14.930000000,-0.816,0.52,0.086,0.971417520946,1.0779195665
19494,0 days 00:03:14.940000000,-0.73,0.504,0.051,0.888547691461,1.058982379
19495,0 days 00:03:14.950000000,-0.645,0.465,0.02,0.795392984631,1.03262343956
19496,0 days 00:03:14.960000000,-0.578,0.398,-0.008,0.701820489869,0.999543144592
19497,0 days 00:03:14.970000000,-0.574,0.332,-0.051,0.665057140402,0.966094544173
19498,0 days 00:03:14.980000000,-0.656,0.289,-0.086,0.721978531537,0.94168294291
19499,0 days 00:03:14.990000000,-0.758,0.25,-0.102,0.804653962893,0.927980044908
19500,0 days 00:03:15.000000000,-0.867,0.23,-0.117,0.904587198671,0.925640760284
19501,0 days 00:03:15.010000000,-0.953,0.223,-0.113,0.985244639671,0.931601148223
19502,0 days 00:03:15.020000000,-1.039,0.234,-0.098,1.06952372578,0.945393405978
19503,0 days 00:03:15.030000000,-1.125,0.266,-0.078,1.15864791891,0.966718857272
19504,0 days 00:03:15.040000000,-1.203,0.293,-0.078,1.24062161838,0.994109133383
19505,0 days 00:03:15.050000000,-1.25,0.316,-0.074,1.29144570153,1.0238427902
19506,0 days 00:03:15.060000000,-1.242,0.348,-0.055,1.29100464755,1.05055897593
19507,0 days 00:03:15.070000000,-1.184,0.375,-0.027,1.24226003719,1.06972908206
19508,0 days 00:03:15.080000000,-1.117,0.398,-0.008,1.18581490967,1.08133766482
19509,0 days 00:03:15.090000000,-1.059,0.402,-0.016,1.13284641501,1.08648853984
19510,0 days 00:03:15.100000000,-1.02,0.387,-0.043,1.09179576845,1.0870192627
19511,0 days 00:03:15.110000000,-0.996,0.359,-0.066,1.06077943042,1.08439527947
19512,0 days 00:03:15.120000000,-0.988,0.332,-0.082,1.04551040167,1.08050679169
19513,0 days 00:03:15.130000000,-0.996,0.301,-0.09,1.04437397516,1.07689351004
19514,0 days 00:03:15.140000000,-1.008,0.277,-0.094,1.04958515615,1.07416267465
19515,0 days 00:03:15.150000000,-1.027,0.246,-0.102,1.0609660692,1.0728430141
19516,0 days 00:03:15.160000000,-1.027,0.23,-0.109,1.05806899586,1.07136561228
19517,0 days 00:03:15.170000000,-1.012,0.219,-0.117,1.04201439529,1.06843049058
19518,0 days 00:03:15.180000000,-0.992,0.211,-0.125,1.02186594033,1.06377403556
19519,0 days 00:03:15.190000000,-0.965,0.211,-0.129,0.99618622757,1.05701525476
19520,0 days 00:03:15.200000000,-0.945,0.211,-0.129,0.976824958731,1.04899622515
19521,0 days 00:03:15.210000000,-0.934,0.215,-0.125,0.966543325465,1.04075093519
19522,0 days 00:03:15.220000000,-0.922,0.211,-0.125,0.954059746557,1.03208181632
19523,0 days 00:03:15.230000000,-0.906,0.211,-0.125,0.938606413786,1.02273427607
19524,0 days 00:03:15.240000000,-0.895,0.223,-0.129,0.931340431851,1.01359489165
19525,0 days 00:03:15.250000000,-0.887,0.242,-0.148,0.93125560401,1.00536096288
19526,0 days 00:03:15.260000000,-0.879,0.262,-0.176,0.933949142084,0.998219780804
19527,0 days 00:03:15.270000000,-0.859,0.273,-0.191,0.921352809731,0.990533083697
19528,0 days 00:03:15.280000000,-0.852,0.281,-0.195,0.918090409491,0.983288816276
19529,0 days 00:03:15.290000000,-0.848,0.289,-0.191,0.91602729217,0.976562663865
19530,0 days 00:03:15.300000000,-0.855,0.285,-0.176,0.918273379773,0.970733735456
19531,0 days 00:03:15.310000000,-0.875,0.277,-0.176,0.934521267816,0.967112488692
19532,0 days 00:03:15.320000000,-0.898,0.27,-0.176,0.954085950007,0.965809834824
19533,0 days 00:03:15.330000000,-0.906,0.25,-0.188,0.958477960101,0.965076647351
19534,0 days 00:03:15.340000000,-0.91,0.227,-0.184,0.955764092232,0.964145391839
19535,0 days 00:03:15.350000000,-0.914,0.203,-0.184,0.954180800478,0.963148932703
19536,0 days 00:03:15.360000000,-0.918,0.176,-0.18,0.951892851113,0.962023324544
19537,0 days 00:03:15.370000000,-0.926,0.156,-0.172,0.954670623828,0.961288054473
19538,0 days 00:03:15.380000000,-0.941,0.137,-0.164,0.964959066489,0.961655155674
19539,0 days 00:03:15.390000000,-0.953,0.113,-0.195,0.979286985515,0.963418338658
19540,0 days 00:03:15.400000000,-0.934,0.09,-0.211,0.961757245879,0.96325222938
19541,0 days 00:03:15.410000000,-0.926,0.074,-0.246,0.960972424162,0.963024248859
19542,0 days 00:03:15.420000000,-0.902,0.059,-0.266,0.942253150698,0.960947139042
19543,0 days 00:03:15.430000000,-0.891,0.023,-0.285,0.935753706912,0.958427795829
19544,0 days 00:03:15.440000000,-0.879,0.008,-0.281,0.922857518797,0.954870768126
19545,0 days 00:03:15.450000000,-0.875,0.0,-0.285,0.920244532719,0.951408144586
19546,0 days 00:03:15.460000000,-0.875,-0.016,-0.297,0.9241698978,0.948684319907
19547,0 days 00:03:15.470000000,-0.895,-0.031,-0.309,0.947347349181,0.948550622834
19548,0 days 00:03:15.480000000,-0.918,-0.039,-0.316,0.971648599032,0.950860420454
19549,0 days 00:03:15.490000000,-0.918,-0.055,-0.316,0.972422233395,0.953016601748
19550,0 days 00:03:15.500000000,-0.957,-0.066,-0.355,1.02285385075,0.960000326649
19551,0 days 00:03:15.510000000,-1.055,-0.035,-0.398,1.1281196745,0.976812261434
19552,0 days 00:03:15.520000000,-1.164,0.023,-0.402,1.23167731164,1.00229876645
19553,0 days 00:03:15.530000000,-1.238,0.094,-0.383,1.29929557838,1.03199844765
19554,0 days 00:03:15.540000000,-1.297,0.18,-0.324,1.34891993832,1.06369059671
19555,0 days 00:03:15.550000000,-1.348,0.277,-0.227,1.39476234535,1.09679777158
19556,0 days 00:03:15.560000000,-1.383,0.363,-0.117,1.43462434107,1.13058042853
