Timestamp,Axis1,Axis2,Axis3
74.3,-0.934,0.34,-0.207
74.4,-0.934,0.336,-0.207
74.5,-0.938,0.336,-0.207
74.6,-0.938,0.34,-0.203
74.7,-0.934,0.34,-0.207
74.8,-0.93,0.34,-0.203
74.9,-0.926,0.344,-0.207
75,-0.926,0.34,-0.203
75.1,-0.926,0.336,-0.203
75.2,-0.934,0.332,-0.211
75.3,-0.941,0.324,-0.203
75.4,-0.941,0.316,-0.199
75.5,-0.945,0.324,-0.199
75.6,-0.941,0.336,-0.195
75.7,-0.938,0.34,-0.195
75.8,-0.93,0.34,-0.191
75.9,-0.926,0.344,-0.191
76,-0.934,0.344,-0.188
76.1,-0.938,0.344,-0.188
76.2,-0.938,0.344,-0.191
76.3,-0.941,0.344,-0.191
76.4,-0.938,0.344,-0.195
76.5,-0.938,0.344,-0.195
76.6,-0.934,0.34,-0.195
76.7,-0.934,0.332,-0.195
76.8,-0.93,0.34,-0.195
76.9,-0.941,0.34,-0.195
77,-0.941,0.344,-0.195
77.1,-0.941,0.34,-0.191
77.2,-0.945,0.344,-0.188
77.3,-0.941,0.34,-0.191
77.4,-0.941,0.34,-0.195
77.5,-0.938,0.34,-0.195
77.6,-0.938,0.344,-0.191
77.7,-0.938,0.344,-0.184
77.8,-0.941,0.344,-0.184
77.9,-0.938,0.34,-0.191
78,-0.934,0.336,-0.195
78.1,-0.93,0.332,-0.188
78.2,-0.93,0.34,-0.191
78.3,-0.934,0.332,-0.195
78.4,-0.938,0.328,-0.195
78.5,-0.938,0.336,-0.199
